src:START_ID	dst:END_ID	relationship:TYPE	source
d5d780bfb7f73a9eb4ed4b34002a9efa	2999e9d5f159e84cdd3dc2de0d08b603	written_by	metaqa
d5d780bfb7f73a9eb4ed4b34002a9efa	a5745eafb79878b5f0944355e2556987	written_by	metaqa
d5d780bfb7f73a9eb4ed4b34002a9efa	00af018b8a33a5287529d1491d039361	starred_actors	metaqa
d5d780bfb7f73a9eb4ed4b34002a9efa	c52384d47802c871ec78194f7fff3e33	starred_actors	metaqa
d5d780bfb7f73a9eb4ed4b34002a9efa	bcad56ddf7ab2ac338177ccf8bdecf99	starred_actors	metaqa
d5d780bfb7f73a9eb4ed4b34002a9efa	db1821c797cd29d5c59a86d37afdaad8	release_year	metaqa
d5d780bfb7f73a9eb4ed4b34002a9efa	0b202860c9c599965721e981a13bdcc1	in_language	metaqa
d5d780bfb7f73a9eb4ed4b34002a9efa	df44ee4841a0f1d42d64c46ad03a3451	has_tags	metaqa
d5d780bfb7f73a9eb4ed4b34002a9efa	a841fc7a99b888d06d242ba3b6a9d440	has_tags	metaqa
d5d780bfb7f73a9eb4ed4b34002a9efa	57f39151d70e0ac4d3a3878a105a1dfd	has_tags	metaqa
d5d780bfb7f73a9eb4ed4b34002a9efa	fc38641de7a962700573bb270245de60	has_tags	metaqa
d5d780bfb7f73a9eb4ed4b34002a9efa	f1eb278f07c16d58fcf068ff9e08841c	has_tags	metaqa
d5d780bfb7f73a9eb4ed4b34002a9efa	c4c8c13c2cf88e71c96c0461765ec03e	has_tags	metaqa
8ad17434f797c1d44d5ef6dabaf964c9	f07bbf252d1cdfcf1dcb46824e1b7f7f	directed_by	metaqa
8ad17434f797c1d44d5ef6dabaf964c9	7e2c0ff5d07bc2f915f6b016e5d2b120	written_by	metaqa
8ad17434f797c1d44d5ef6dabaf964c9	1496f781d27a99596f457e9b98b0c406	starred_actors	metaqa
8ad17434f797c1d44d5ef6dabaf964c9	c1e51689376946ea141134b911b00aef	starred_actors	metaqa
8ad17434f797c1d44d5ef6dabaf964c9	bc03d3305a7dbf9416efde247d9bd3c0	starred_actors	metaqa
8ad17434f797c1d44d5ef6dabaf964c9	9f3e56ea86ec5b3c287a571a1f057f61	starred_actors	metaqa
8ad17434f797c1d44d5ef6dabaf964c9	96e9b18eb47b3ea3857f4eb6c86f3009	release_year	metaqa
8ad17434f797c1d44d5ef6dabaf964c9	eba518aaa46a4bc0ef3eaffc2a0863e0	has_genre	metaqa
ba23ba26d821bec946e3479f9945da43	411fa2f78e6baa3ff6eee4f7dc052553	directed_by	metaqa
ba23ba26d821bec946e3479f9945da43	3b69c892e86aced7536c5047f8fcca2e	starred_actors	metaqa
ba23ba26d821bec946e3479f9945da43	54ba1fa34d88cf813b19278cae30393d	starred_actors	metaqa
ba23ba26d821bec946e3479f9945da43	dc32a2a40172e873b4838ad5307c000f	release_year	metaqa
ba23ba26d821bec946e3479f9945da43	75d886942bea41d3fe4cecd93f369349	has_genre	metaqa
ba23ba26d821bec946e3479f9945da43	5ad4453f5938b98e0f00704e8028791c	has_tags	metaqa
706bbc04b8d50611181e38a28a80e0ac	279adb617d5dc995bb987e880e9483dc	directed_by	metaqa
706bbc04b8d50611181e38a28a80e0ac	1b542c1b5d1121e8a7ee55952f9b443a	written_by	metaqa
706bbc04b8d50611181e38a28a80e0ac	743a3bd62e71928c2fe61694ca992848	starred_actors	metaqa
706bbc04b8d50611181e38a28a80e0ac	660c526d6b7a1c184c80c4afd4dd95a2	starred_actors	metaqa
706bbc04b8d50611181e38a28a80e0ac	a419f78ec439688c37c802629a9d86fe	starred_actors	metaqa
706bbc04b8d50611181e38a28a80e0ac	d3b72851ac9836358916a069dbc94ff7	release_year	metaqa
706bbc04b8d50611181e38a28a80e0ac	8a095bf32dfcbd0b87a172df1dd4aa4a	has_genre	metaqa
706bbc04b8d50611181e38a28a80e0ac	07b051c09e599aad3d72685af9e66861	has_genre	metaqa
706bbc04b8d50611181e38a28a80e0ac	8db41686362a0e9b42b8308b05276679	has_tags	metaqa
706bbc04b8d50611181e38a28a80e0ac	9753e2175c0ef1f62cb9ca6790919e62	has_tags	metaqa
706bbc04b8d50611181e38a28a80e0ac	76bc6b153f6331471e2435e277255a16	has_tags	metaqa
706bbc04b8d50611181e38a28a80e0ac	fcf647c7c53cd6a0073603ffbb165b32	has_tags	metaqa
720791dc74ebfe3a28ac77c8934e584b	8e2d7fc354dac7a0eb3b28dd2c21edfe	directed_by	metaqa
720791dc74ebfe3a28ac77c8934e584b	1c0be82d0b73bbcedb77155a7e2ba10b	written_by	metaqa
720791dc74ebfe3a28ac77c8934e584b	66e060a56747540a2d2a060a4908c0da	written_by	metaqa
720791dc74ebfe3a28ac77c8934e584b	442f4c473fb5faa07c5d19c96c47e496	written_by	metaqa
720791dc74ebfe3a28ac77c8934e584b	d94630ea4b05d8dcde68e6bb4becf9e4	starred_actors	metaqa
720791dc74ebfe3a28ac77c8934e584b	cf2521dfac73c450c765f26d322caa81	release_year	metaqa
720791dc74ebfe3a28ac77c8934e584b	75d886942bea41d3fe4cecd93f369349	has_genre	metaqa
c16bdef29eaa64156a59a90269a403e5	817f67d6c35740c5ff46397f9c8f652e	directed_by	metaqa
c16bdef29eaa64156a59a90269a403e5	b3f52bb6c35554b506b8355febeb0c16	written_by	metaqa
c16bdef29eaa64156a59a90269a403e5	817f67d6c35740c5ff46397f9c8f652e	written_by	metaqa
c16bdef29eaa64156a59a90269a403e5	7372e05caecf398ce3f954b2976bc84f	starred_actors	metaqa
c16bdef29eaa64156a59a90269a403e5	a137baa8992168ab53d57849c24b9de1	starred_actors	metaqa
c16bdef29eaa64156a59a90269a403e5	23f782b8113161daa044b80db22a547b	release_year	metaqa
c16bdef29eaa64156a59a90269a403e5	b782a008d7bbc0822c6f13ae10a78e3e	has_tags	metaqa
51d8dd2d95952d54aebeed0a60135a1c	ff67f042e4c0870119065f99699c81e3	written_by	metaqa
51d8dd2d95952d54aebeed0a60135a1c	944a9eefe81f4d299f996717616ea90a	starred_actors	metaqa
51d8dd2d95952d54aebeed0a60135a1c	5330bf19e069a87c9b1e5f79e50c9c38	release_year	metaqa
51d8dd2d95952d54aebeed0a60135a1c	80e9f77f33d177381860f4de445f8ea0	in_language	metaqa
51d8dd2d95952d54aebeed0a60135a1c	dfe6cadf9e3c986d57574c0f54f2ec00	has_genre	metaqa
51d8dd2d95952d54aebeed0a60135a1c	f2bb5c9731f91339669f2de9f30c60f7	has_tags	metaqa
51d8dd2d95952d54aebeed0a60135a1c	17b550fe3e69530fbbdc7f599f4c0f65	has_tags	metaqa
bfe33dd18b5f5fb1495f8ad22565c9a4	1688fd10de942e73705fd5237cbaa3a0	directed_by	metaqa
bfe33dd18b5f5fb1495f8ad22565c9a4	b8a8ab026228ae1514a44f8c23906d70	starred_actors	metaqa
bfe33dd18b5f5fb1495f8ad22565c9a4	92e19efa5484b7525ffe7613353af87b	starred_actors	metaqa
bfe33dd18b5f5fb1495f8ad22565c9a4	5330bf19e069a87c9b1e5f79e50c9c38	release_year	metaqa
ed0870ed31099bb379b859b4caeac313	f77958d29eb2dcfa738503115911f484	directed_by	metaqa
ed0870ed31099bb379b859b4caeac313	f77958d29eb2dcfa738503115911f484	written_by	metaqa
ed0870ed31099bb379b859b4caeac313	dfe1d9df0615a093a29886dc1fc23175	starred_actors	metaqa
ed0870ed31099bb379b859b4caeac313	fd03099e56197804af3d5d4d148d7ced	starred_actors	metaqa
ed0870ed31099bb379b859b4caeac313	e75201ca7a94062d8f996de934fd9901	starred_actors	metaqa
ed0870ed31099bb379b859b4caeac313	60e8aa121ac1ecb1b3c6372d3cf476a1	release_year	metaqa
ed0870ed31099bb379b859b4caeac313	ac81b465471e2467bd0991a9c19303f2	has_tags	metaqa
ed0870ed31099bb379b859b4caeac313	a013be58a5d3945c27565ac4bfc27f78	has_tags	metaqa
ed0870ed31099bb379b859b4caeac313	bf8150699f814643628b1920f56b4c9c	has_tags	metaqa
ed0870ed31099bb379b859b4caeac313	a45f84485da599b2be87b6dff40b35aa	has_tags	metaqa
3f4d8cf76d4abbb7a86ea7a1997c6b85	b398bd423c4d3283e375a83e3eedda2e	directed_by	metaqa
3f4d8cf76d4abbb7a86ea7a1997c6b85	5a5181bea3213ab983439b7393ab85ce	written_by	metaqa
3f4d8cf76d4abbb7a86ea7a1997c6b85	b398bd423c4d3283e375a83e3eedda2e	written_by	metaqa
3f4d8cf76d4abbb7a86ea7a1997c6b85	4cc1ce6ad9e5d13b15362fc07d29031b	written_by	metaqa
3f4d8cf76d4abbb7a86ea7a1997c6b85	fb13d5e0b77de09457607cda7a232de3	release_year	metaqa
ae86ed428233f60a96db5b78860ee6e5	495b6444491b973df98c966cadc8a4f1	directed_by	metaqa
ae86ed428233f60a96db5b78860ee6e5	ea43fe7a636ab1d7dd9ed102acb32032	written_by	metaqa
ae86ed428233f60a96db5b78860ee6e5	0d5d17a4d0f6a9a502237a1f7e9f97cc	starred_actors	metaqa
ae86ed428233f60a96db5b78860ee6e5	5330bf19e069a87c9b1e5f79e50c9c38	release_year	metaqa
ae86ed428233f60a96db5b78860ee6e5	75d886942bea41d3fe4cecd93f369349	has_genre	metaqa
ae86ed428233f60a96db5b78860ee6e5	109ca6c69a3162e0d25f614cff35e0b2	has_tags	metaqa
7205f30355a2752fc6803da183522b71	deaa15d040603ead61f0eb0d2ead6589	directed_by	metaqa
7205f30355a2752fc6803da183522b71	563bb12878099325224287cc752568d7	starred_actors	metaqa
7205f30355a2752fc6803da183522b71	da4065cd0635f9a6227018864487f2d4	starred_actors	metaqa
7205f30355a2752fc6803da183522b71	c910f118468724249f67d12f3cbbbb06	starred_actors	metaqa
7205f30355a2752fc6803da183522b71	2dd1199a232edb413e519575651eaf9e	starred_actors	metaqa
7205f30355a2752fc6803da183522b71	341dba9da483855f09cbcaa99829320d	release_year	metaqa
7205f30355a2752fc6803da183522b71	75d886942bea41d3fe4cecd93f369349	has_genre	metaqa
7205f30355a2752fc6803da183522b71	06632354e6bc60c5aa40066278949ecf	has_genre	metaqa
04f22895a237a06726cca163e233eb52	df2be30d9cb24a478dab9d78c0da28c2	directed_by	metaqa
04f22895a237a06726cca163e233eb52	df2be30d9cb24a478dab9d78c0da28c2	written_by	metaqa
04f22895a237a06726cca163e233eb52	4abdee8006c7e9f4625c9a03cb9c9c9e	release_year	metaqa
04f22895a237a06726cca163e233eb52	1c5c018f14a28e4706bb76346d81f6fa	has_tags	metaqa
04f22895a237a06726cca163e233eb52	8cbc36f9d4f5967e64545bf779a5f631	has_tags	metaqa
04f22895a237a06726cca163e233eb52	857a31d77efb83565a3a79d4b72fc6bb	has_tags	metaqa
04f22895a237a06726cca163e233eb52	2d89d8ce16cd0adca62ab3d6a14d1fc2	has_tags	metaqa
c8bdefb99dc19f9fa8f64c09874687da	288b0decca3386239a7da0979fc5aa37	directed_by	metaqa
c8bdefb99dc19f9fa8f64c09874687da	6f68ea465113da149866beb1aafd75e4	written_by	metaqa
c8bdefb99dc19f9fa8f64c09874687da	c6ea4a2417f7e1fdbd1fc9e907f6e9e5	written_by	metaqa
c8bdefb99dc19f9fa8f64c09874687da	d4b9c037b54636e980c04b1c2566a016	written_by	metaqa
c8bdefb99dc19f9fa8f64c09874687da	ba6837de4167a173b30c3428e75690ea	written_by	metaqa
c8bdefb99dc19f9fa8f64c09874687da	58d60ec712fb5a38456f14a0948d0793	starred_actors	metaqa
c8bdefb99dc19f9fa8f64c09874687da	c86a105bb58fadcd64ebad981fa2ab59	starred_actors	metaqa
c8bdefb99dc19f9fa8f64c09874687da	0b929c982903650422c23df04443ae45	starred_actors	metaqa
c8bdefb99dc19f9fa8f64c09874687da	4abdee8006c7e9f4625c9a03cb9c9c9e	release_year	metaqa
c8bdefb99dc19f9fa8f64c09874687da	76b6e601d6f76329cf0fc6e47fb71563	has_tags	metaqa
c8bdefb99dc19f9fa8f64c09874687da	d26e404518968f14bc7b2940147a1f71	has_tags	metaqa
478986b1f42564a742bc0ef9f78bde67	c2b9ce874fa34ed03e3d17924fe89ddf	directed_by	metaqa
478986b1f42564a742bc0ef9f78bde67	a1fce7e0229d1c25cf2891b8aab1c356	written_by	metaqa
478986b1f42564a742bc0ef9f78bde67	1ff6ef0b5353e41f3c034a8a19ffcf17	written_by	metaqa
478986b1f42564a742bc0ef9f78bde67	5fa1b4b2023f4636bbb72c0676327860	written_by	metaqa
478986b1f42564a742bc0ef9f78bde67	dc358e6040496484df7a5b4f31dd6196	starred_actors	metaqa
478986b1f42564a742bc0ef9f78bde67	d22679fa34a3142383ad209582db41fa	starred_actors	metaqa
478986b1f42564a742bc0ef9f78bde67	494a30ffd0d1c4fc50551dcface3aebf	release_year	metaqa
478986b1f42564a742bc0ef9f78bde67	eba518aaa46a4bc0ef3eaffc2a0863e0	has_genre	metaqa
478986b1f42564a742bc0ef9f78bde67	cd7b027f99b8d7f41db73beb99571b11	has_tags	metaqa
96ca9eee705d116764692e01a7ea652b	9d9d8836b87881b655ed800b5023b779	directed_by	metaqa
96ca9eee705d116764692e01a7ea652b	319c54facef6d193eac224f66cf0f9b9	written_by	metaqa
96ca9eee705d116764692e01a7ea652b	8867e7389ad66437829ecdf7bce94a8b	starred_actors	metaqa
96ca9eee705d116764692e01a7ea652b	3fbb8108f7784731151334dec00a8045	starred_actors	metaqa
96ca9eee705d116764692e01a7ea652b	bbfcea5bb68af8607f7b4ecb38423f20	release_year	metaqa
96ca9eee705d116764692e01a7ea652b	eba518aaa46a4bc0ef3eaffc2a0863e0	has_genre	metaqa
96ca9eee705d116764692e01a7ea652b	06632354e6bc60c5aa40066278949ecf	has_genre	metaqa
96ca9eee705d116764692e01a7ea652b	b3e2ccd2c44c0a1fa34a46b82b74bbdc	has_tags	metaqa
8b31fdca6cc4e2266e79f620875a068a	2f755cef9663521f2acb639a574941af	directed_by	metaqa
8b31fdca6cc4e2266e79f620875a068a	2f755cef9663521f2acb639a574941af	written_by	metaqa
8b31fdca6cc4e2266e79f620875a068a	a1029eb60469eb20961bb73c4b859558	release_year	metaqa
8b31fdca6cc4e2266e79f620875a068a	8cacb712f92bf0bd1bf30acd793d675a	in_language	metaqa
8b31fdca6cc4e2266e79f620875a068a	eba518aaa46a4bc0ef3eaffc2a0863e0	has_genre	metaqa
8b31fdca6cc4e2266e79f620875a068a	a476752a6b1a0062a55919b471ae2db4	has_genre	metaqa
8b31fdca6cc4e2266e79f620875a068a	ce6d2e7443fad7614d4cf8f6e385ad5c	has_tags	metaqa
2cdb10910b591105783b7dd4920b7381	d98e387ccf55b5f5a040cba3c5e98be8	directed_by	metaqa
2cdb10910b591105783b7dd4920b7381	d98e387ccf55b5f5a040cba3c5e98be8	written_by	metaqa
2cdb10910b591105783b7dd4920b7381	c9df13b7ae8f3a222602afd74de5c5ab	starred_actors	metaqa
2cdb10910b591105783b7dd4920b7381	20e8611a89bc9ac1d500739e23521d1f	starred_actors	metaqa
2cdb10910b591105783b7dd4920b7381	94f8b7c3828c0351c43fc1185533513f	release_year	metaqa
2cdb10910b591105783b7dd4920b7381	eba518aaa46a4bc0ef3eaffc2a0863e0	has_genre	metaqa
2cdb10910b591105783b7dd4920b7381	a476752a6b1a0062a55919b471ae2db4	has_genre	metaqa
2cdb10910b591105783b7dd4920b7381	5c7270259d8a8c35175e13686831d0d9	has_tags	metaqa
ea188bce752e6ca5d79d8d224591dc81	092c176ca5ecccea02fddfbb2e02d403	directed_by	metaqa
ea188bce752e6ca5d79d8d224591dc81	092c176ca5ecccea02fddfbb2e02d403	written_by	metaqa
ea188bce752e6ca5d79d8d224591dc81	dafaf949e40eee4a900e91cafacea7f3	written_by	metaqa
ea188bce752e6ca5d79d8d224591dc81	6a4f0c7c53b59eac23c7574259b00f54	written_by	metaqa
ea188bce752e6ca5d79d8d224591dc81	1f198a603b3dafa7a633cf3294ed51ea	starred_actors	metaqa
ea188bce752e6ca5d79d8d224591dc81	56525d8b5ec7fa7f3a0344de893d307f	starred_actors	metaqa
ea188bce752e6ca5d79d8d224591dc81	22983da4aa6b4536d6e83926ea15730d	starred_actors	metaqa
ea188bce752e6ca5d79d8d224591dc81	31b816aa397a7989262765abba768455	starred_actors	metaqa
ea188bce752e6ca5d79d8d224591dc81	06632354e6bc60c5aa40066278949ecf	has_genre	metaqa
216b32f53b946fb929867f24a0d97b30	34423bd1200fccd72e74571d3b3bb44d	directed_by	metaqa
216b32f53b946fb929867f24a0d97b30	34423bd1200fccd72e74571d3b3bb44d	written_by	metaqa
216b32f53b946fb929867f24a0d97b30	dd507f627c8076c097513eaf4fc49510	starred_actors	metaqa
216b32f53b946fb929867f24a0d97b30	5f965c02fc723667df4c46af2230d3fc	starred_actors	metaqa
216b32f53b946fb929867f24a0d97b30	c9326f8492a7ec3b502555cf18decb21	starred_actors	metaqa
216b32f53b946fb929867f24a0d97b30	e7999b786cb91e951e3e1d97aac4fe85	release_year	metaqa
216b32f53b946fb929867f24a0d97b30	f03b10fa3ba1f2348743b386e59c5bac	in_language	metaqa
216b32f53b946fb929867f24a0d97b30	906c7f2650bd0cb4d11f6d04cfd4732c	has_genre	metaqa
d0da606b9d0beef0444fd8e180d7b74f	39f8157f660d3cae1c469b3011781a8d	directed_by	metaqa
d0da606b9d0beef0444fd8e180d7b74f	6f418dbe47e1eb43ee1e36b944480f28	written_by	metaqa
d0da606b9d0beef0444fd8e180d7b74f	05f06328d52757847e7eb8daf49ade54	written_by	metaqa
d0da606b9d0beef0444fd8e180d7b74f	c7746af12b040fb30a1542e810a73010	written_by	metaqa
d0da606b9d0beef0444fd8e180d7b74f	0f55af6bb1e88a52ab9ea35c57cffea6	starred_actors	metaqa
d0da606b9d0beef0444fd8e180d7b74f	03b98d8354f39ba0141a7c4fe000d237	starred_actors	metaqa
d0da606b9d0beef0444fd8e180d7b74f	66e05f88fcfcbba3d0277389815778de	starred_actors	metaqa
d0da606b9d0beef0444fd8e180d7b74f	b6888d55fd295400c11a1b25fc7cd0f1	starred_actors	metaqa
d0da606b9d0beef0444fd8e180d7b74f	e7999b786cb91e951e3e1d97aac4fe85	release_year	metaqa
d0da606b9d0beef0444fd8e180d7b74f	75d886942bea41d3fe4cecd93f369349	has_genre	metaqa
d0da606b9d0beef0444fd8e180d7b74f	9caadabdd86ea933e3e883b820d0d62b	has_tags	metaqa
d0da606b9d0beef0444fd8e180d7b74f	e4ce0992302b4d0bf3b551043628b4ef	has_tags	metaqa
d76a1bddb42a73f5055f9c7692276c1f	940b591508bb1f0942e981f15eb4945e	directed_by	metaqa
d76a1bddb42a73f5055f9c7692276c1f	4c820f3b17dadcc4d1ff659272862b89	starred_actors	metaqa
d76a1bddb42a73f5055f9c7692276c1f	875bef0523ae3d629f6507091ba9706c	starred_actors	metaqa
d76a1bddb42a73f5055f9c7692276c1f	fbdb03b5de7e27b3891a64c2527a20fa	starred_actors	metaqa
d76a1bddb42a73f5055f9c7692276c1f	f7357d2c245797a093c5ff4b1e0cbd5a	release_year	metaqa
996bda5683146fe5fab81209ded07d6f	39999ce6810608fc2b0b0e146b5314eb	directed_by	metaqa
996bda5683146fe5fab81209ded07d6f	95f68445a1492325f30d01d9af9ff2cb	starred_actors	metaqa
996bda5683146fe5fab81209ded07d6f	2340a23d7c33dc3543b01815731659d2	starred_actors	metaqa
996bda5683146fe5fab81209ded07d6f	92a6689b32df2b18bae4c87c62823612	starred_actors	metaqa
996bda5683146fe5fab81209ded07d6f	f7f74db8a659032f18a082ddf6ed47e4	starred_actors	metaqa
996bda5683146fe5fab81209ded07d6f	a7745db90eb7bf16d8a0fe9a344da60b	release_year	metaqa
996bda5683146fe5fab81209ded07d6f	75d886942bea41d3fe4cecd93f369349	has_genre	metaqa
fe94090900ccc0a25b7f0c0e625f41a1	95ed0d42abc1d9e86766bf23f6695846	directed_by	metaqa
fe94090900ccc0a25b7f0c0e625f41a1	95ed0d42abc1d9e86766bf23f6695846	written_by	metaqa
fe94090900ccc0a25b7f0c0e625f41a1	e7999b786cb91e951e3e1d97aac4fe85	release_year	metaqa
fe94090900ccc0a25b7f0c0e625f41a1	0b202860c9c599965721e981a13bdcc1	in_language	metaqa
fe94090900ccc0a25b7f0c0e625f41a1	eba518aaa46a4bc0ef3eaffc2a0863e0	has_genre	metaqa
9bd9efeb0a62bc1ac69c868a42615b23	18c0a087614ebb60a60f274bc52cf1d1	directed_by	metaqa
9bd9efeb0a62bc1ac69c868a42615b23	18c0a087614ebb60a60f274bc52cf1d1	written_by	metaqa
9bd9efeb0a62bc1ac69c868a42615b23	5330bf19e069a87c9b1e5f79e50c9c38	release_year	metaqa
9bd9efeb0a62bc1ac69c868a42615b23	eba518aaa46a4bc0ef3eaffc2a0863e0	has_genre	metaqa
9bd9efeb0a62bc1ac69c868a42615b23	72900980ef6937d3876755443b7dcd32	has_imdb_rating	metaqa
6e3131005795f32a083f6909894b18ee	75475f72658e8cb47ebb6bc5f20e1f90	starred_actors	metaqa
3e44f0c97310254f46d9125958232cb9	9c8744f1e88b435cfba1b5dc9a3ad814	directed_by	metaqa
3e44f0c97310254f46d9125958232cb9	ce98e4c5bad9ac6de381fb7cfc2ca590	written_by	metaqa
3e44f0c97310254f46d9125958232cb9	9c8744f1e88b435cfba1b5dc9a3ad814	written_by	metaqa
3e44f0c97310254f46d9125958232cb9	9c8744f1e88b435cfba1b5dc9a3ad814	starred_actors	metaqa
3e44f0c97310254f46d9125958232cb9	e01f7df4df694442ea7c587c65113e78	starred_actors	metaqa
3e44f0c97310254f46d9125958232cb9	df172ae5cf9091e5cbfee272a0abe251	starred_actors	metaqa
3e44f0c97310254f46d9125958232cb9	e97237d948ce0f6cf8e8557a2b049f34	release_year	metaqa
3e44f0c97310254f46d9125958232cb9	0b202860c9c599965721e981a13bdcc1	in_language	metaqa
3e44f0c97310254f46d9125958232cb9	eba518aaa46a4bc0ef3eaffc2a0863e0	has_genre	metaqa
0e7c18665ba06d2671b61b1297be986d	02775e337b76207daeb63b21ebc21565	directed_by	metaqa
0e7c18665ba06d2671b61b1297be986d	9b72e63114ed6ff35f22ac70c9038cd6	written_by	metaqa
0e7c18665ba06d2671b61b1297be986d	7366e4c5a4d51c8c282dedc96ccbf1d2	release_year	metaqa
0e7c18665ba06d2671b61b1297be986d	75d886942bea41d3fe4cecd93f369349	has_genre	metaqa
0e7c18665ba06d2671b61b1297be986d	06632354e6bc60c5aa40066278949ecf	has_genre	metaqa
3519e056bab18304785600094fb6267d	65a2feedcf65419c73c12a4c11b655ba	directed_by	metaqa
3519e056bab18304785600094fb6267d	28be242498637a58193c99d4d3dd1eca	written_by	metaqa
3519e056bab18304785600094fb6267d	107fffb0d03f954259d366c22c6c61cd	starred_actors	metaqa
3519e056bab18304785600094fb6267d	61f487e7f1dbe6d969b4cfc00c4d32e6	starred_actors	metaqa
3519e056bab18304785600094fb6267d	d43664c17ff22622d7384d82b04527e4	starred_actors	metaqa
3519e056bab18304785600094fb6267d	6a0d9916103b9006be5113b18e175ba6	release_year	metaqa
3519e056bab18304785600094fb6267d	eba518aaa46a4bc0ef3eaffc2a0863e0	has_genre	metaqa
3519e056bab18304785600094fb6267d	29dca82ef79ad453c149d7315d9a904f	has_tags	metaqa
3519e056bab18304785600094fb6267d	8b1417beed07999fbd640c367cc151c4	has_tags	metaqa
3519e056bab18304785600094fb6267d	bdd51101b2e77ecd27d2ffa9103637bc	has_tags	metaqa
3519e056bab18304785600094fb6267d	b9caec4fd553e6577e5d7d02865c0602	has_tags	metaqa
3519e056bab18304785600094fb6267d	da9d66e1e98fc21db547b07c0cc22781	has_tags	metaqa
3519e056bab18304785600094fb6267d	9ff6f96f9f699883d0b431b4e3fd73b6	has_tags	metaqa
3519e056bab18304785600094fb6267d	f7c330a4bdeaa14be544d788ceebdd0b	has_tags	metaqa
3519e056bab18304785600094fb6267d	020f68e22c014029b3d65117ae3fc4fb	has_tags	metaqa
3519e056bab18304785600094fb6267d	2d2343252c80f99e667b62779718d8c8	has_tags	metaqa
3519e056bab18304785600094fb6267d	7640df626565f3c5014d11ebd0bf5949	has_tags	metaqa
3519e056bab18304785600094fb6267d	0d838d98b85b8f39b7d85364ca321d09	has_tags	metaqa
3519e056bab18304785600094fb6267d	bc808a6f7d01852acecba3d47655d9ff	has_tags	metaqa
41080a1976aff4368f60dea667043637	df2be30d9cb24a478dab9d78c0da28c2	directed_by	metaqa
41080a1976aff4368f60dea667043637	df2be30d9cb24a478dab9d78c0da28c2	written_by	metaqa
41080a1976aff4368f60dea667043637	a5c233657716b9152d9eae90380efe11	release_year	metaqa
41080a1976aff4368f60dea667043637	80e9f77f33d177381860f4de445f8ea0	in_language	metaqa
41080a1976aff4368f60dea667043637	f2bb5c9731f91339669f2de9f30c60f7	has_tags	metaqa
41080a1976aff4368f60dea667043637	1c5c018f14a28e4706bb76346d81f6fa	has_tags	metaqa
716833dbfb71dcfd2565672821cfca2c	1c76be090c2766a7f780a6c44dc7d064	directed_by	metaqa
716833dbfb71dcfd2565672821cfca2c	ec5c1869705f0490dfe21930438814df	written_by	metaqa
716833dbfb71dcfd2565672821cfca2c	f30de4bcdcfeb89a23b8c9ed6aa2a3ff	starred_actors	metaqa
