src:START_ID	dst:END_ID	relationship:TYPE	source
d443c50dda4b04bed9eabbd713c45f5e	1c5c018f14a28e4706bb76346d81f6fa	has_tags	metaqa
d443c50dda4b04bed9eabbd713c45f5e	602a24603d17c2dff6d832bd2560fa61	has_tags	metaqa
d9be039faf9fad9c37a5a2b9e39df9b2	89bb18124977cdedf2f83a84f22aaaae	directed_by	metaqa
d9be039faf9fad9c37a5a2b9e39df9b2	b16cef8531d38dcaba8ffe5734ed1a70	starred_actors	metaqa
d9be039faf9fad9c37a5a2b9e39df9b2	8f709713528cb9d3fa9f0154f3b3484a	starred_actors	metaqa
d9be039faf9fad9c37a5a2b9e39df9b2	bdc0627b7a607e65c7644df77e141a88	starred_actors	metaqa
d9be039faf9fad9c37a5a2b9e39df9b2	3b9898ba26e9aa4ab6a9c28ee4a4f002	starred_actors	metaqa
d9be039faf9fad9c37a5a2b9e39df9b2	82523849f6113e4915a3cdfd60d00ee7	release_year	metaqa
d9be039faf9fad9c37a5a2b9e39df9b2	df44ee4841a0f1d42d64c46ad03a3451	has_tags	metaqa
d9be039faf9fad9c37a5a2b9e39df9b2	3bb21a1a2cbaca1bb354ed2b8f4c8eaf	has_tags	metaqa
6526ca5560c74081bd1f0f524a0573c4	d3d82999f3103a73cbc759edd66b6555	directed_by	metaqa
6526ca5560c74081bd1f0f524a0573c4	fa3b23cec2033e693a2158ed5b0edda8	written_by	metaqa
6526ca5560c74081bd1f0f524a0573c4	c091c71f78ba9e521ad13ecef08b1685	starred_actors	metaqa
6526ca5560c74081bd1f0f524a0573c4	75663708b0a60d94a1f5f2fbb451f3d3	starred_actors	metaqa
6526ca5560c74081bd1f0f524a0573c4	c57cad0dfd5acbb9df3519d985247942	release_year	metaqa
6526ca5560c74081bd1f0f524a0573c4	dfe6cadf9e3c986d57574c0f54f2ec00	has_genre	metaqa
6526ca5560c74081bd1f0f524a0573c4	422d59829eca6e1962610100417b7f49	has_tags	metaqa
6526ca5560c74081bd1f0f524a0573c4	5cd9e92dbf544f61f78e8dde735d3cf6	has_tags	metaqa
6526ca5560c74081bd1f0f524a0573c4	77f35deefaa9480b416035a95702b4fd	has_tags	metaqa
6526ca5560c74081bd1f0f524a0573c4	7ff3cb0f497e5c37e62969f2f8bad6fd	has_tags	metaqa
6526ca5560c74081bd1f0f524a0573c4	5a2c395d6b3689dbc4598200d7cfeb08	has_tags	metaqa
6526ca5560c74081bd1f0f524a0573c4	21a9a6833f42c840d182146e301140fb	has_tags	metaqa
0767b138c0bcc636b45a45c92a6491a1	71ba3f01e03aa57a79b9a76d5be2ab1a	directed_by	metaqa
0767b138c0bcc636b45a45c92a6491a1	93f30f9fcffbb0c43ec7d503193a6e81	written_by	metaqa
0767b138c0bcc636b45a45c92a6491a1	5617ba7e405c525388f155555322dd59	starred_actors	metaqa
0767b138c0bcc636b45a45c92a6491a1	dc358e6040496484df7a5b4f31dd6196	starred_actors	metaqa
0767b138c0bcc636b45a45c92a6491a1	a534f18b1d3603f94cd3a1bf6ac0cfe1	starred_actors	metaqa
0767b138c0bcc636b45a45c92a6491a1	aa5601bd0e86246bf1d901fe927b4037	starred_actors	metaqa
0767b138c0bcc636b45a45c92a6491a1	c6e13c0f8b82773f6f36425dcadfa8c3	release_year	metaqa
0767b138c0bcc636b45a45c92a6491a1	df44ee4841a0f1d42d64c46ad03a3451	has_tags	metaqa
0767b138c0bcc636b45a45c92a6491a1	37c2d4f3893ccb01305242fcc75f34f4	has_tags	metaqa
0767b138c0bcc636b45a45c92a6491a1	608a321d500309e039e9b9aedf67d493	has_tags	metaqa
0767b138c0bcc636b45a45c92a6491a1	6da36ed1b2750752c5e27f182c37dae3	has_tags	metaqa
0767b138c0bcc636b45a45c92a6491a1	7ba86bb47542accbefa2a5948e3343a5	has_tags	metaqa
295637e43eefa82c660663f7ae090b08	c541458656615fff7158802a6e103f1d	starred_actors	metaqa
295637e43eefa82c660663f7ae090b08	fd18121c28a394464d18ddb4db45914e	starred_actors	metaqa
295637e43eefa82c660663f7ae090b08	35833c6d5e936772a52878474f5cbc66	starred_actors	metaqa
295637e43eefa82c660663f7ae090b08	ed7b5bd85d24edfa4dc92a48b708fa1a	release_year	metaqa
5abb43cd144d9585f308906c4d604d48	a5da78060e81e5d21da7b3fb50d99629	directed_by	metaqa
5abb43cd144d9585f308906c4d604d48	97575667df75e528b70e3f66e570096e	written_by	metaqa
5abb43cd144d9585f308906c4d604d48	1bb99b72db0c70ce1a269aeb2edc4d70	written_by	metaqa
5abb43cd144d9585f308906c4d604d48	155764152efb8b19911c89c291cf2954	written_by	metaqa
5abb43cd144d9585f308906c4d604d48	420d4c58d04b3f019a117ab243ca93e0	starred_actors	metaqa
5abb43cd144d9585f308906c4d604d48	aafcee5c3e8b107175f6021e4787d0d6	starred_actors	metaqa
5abb43cd144d9585f308906c4d604d48	ac0b3bf27a0bb5aa8d85a9d6d641a38a	release_year	metaqa
5abb43cd144d9585f308906c4d604d48	e07cc8af0b5f2840f22d4d3109bc3e7a	has_genre	metaqa
5abb43cd144d9585f308906c4d604d48	906c7f2650bd0cb4d11f6d04cfd4732c	has_genre	metaqa
5abb43cd144d9585f308906c4d604d48	6c62becdbc5c3d74effa86291e5e0f54	has_tags	metaqa
5abb43cd144d9585f308906c4d604d48	b227de50d9a4cf4410e467302dffcf25	has_tags	metaqa
5abb43cd144d9585f308906c4d604d48	57281cb5f776a9cca45804ef4cd12a3a	has_tags	metaqa
5abb43cd144d9585f308906c4d604d48	36d5893a552a2b7ed00a6d85d8740653	has_tags	metaqa
5abb43cd144d9585f308906c4d604d48	3869693f30e98dcd912137caf625e3bf	has_tags	metaqa
5abb43cd144d9585f308906c4d604d48	a03f553cb1d2d52a5bb545909d6a3b9d	has_tags	metaqa
5abb43cd144d9585f308906c4d604d48	d377afd22fd5796ddaff7cc69b487b63	has_tags	metaqa
5abb43cd144d9585f308906c4d604d48	1cfac3b2e1d79f1013f232e7855ec28e	has_tags	metaqa
7826d709f173f30cb093f50990b6a442	fa881abf5bec36f2b15eece1d0e25a40	directed_by	metaqa
7826d709f173f30cb093f50990b6a442	fa881abf5bec36f2b15eece1d0e25a40	starred_actors	metaqa
7826d709f173f30cb093f50990b6a442	58e6cbccb55f18ee816431b9d8c07368	release_year	metaqa
7826d709f173f30cb093f50990b6a442	75d886942bea41d3fe4cecd93f369349	has_genre	metaqa
ae1ae950b38b01aff431c512921c8638	63e0877c4339d5a875aec8579a2f763d	directed_by	metaqa
ae1ae950b38b01aff431c512921c8638	63e0877c4339d5a875aec8579a2f763d	written_by	metaqa
ae1ae950b38b01aff431c512921c8638	41dabbcea91b32530c47f30a38baac68	written_by	metaqa
ae1ae950b38b01aff431c512921c8638	fd37f36ec3d2751c804e5bcd95e5f5c1	starred_actors	metaqa
ae1ae950b38b01aff431c512921c8638	f90415ada86ce67f76ec0f5d5c30f78d	release_year	metaqa
ae1ae950b38b01aff431c512921c8638	a1fb3ad0728d1665530d8551ac52c8c6	in_language	metaqa
ae1ae950b38b01aff431c512921c8638	eba518aaa46a4bc0ef3eaffc2a0863e0	has_genre	metaqa
7023893e3c89aa65e66cef82ec59ad66	d38766de5e8c762afea459f7f95e16e6	directed_by	metaqa
7023893e3c89aa65e66cef82ec59ad66	d38766de5e8c762afea459f7f95e16e6	written_by	metaqa
7023893e3c89aa65e66cef82ec59ad66	2a11c817862d9bcb30092a0541a1c219	starred_actors	metaqa
7023893e3c89aa65e66cef82ec59ad66	0a09a862e3d3af6b37eb0178af8f9959	starred_actors	metaqa
7023893e3c89aa65e66cef82ec59ad66	19fe547776e2a5dca94e97dfa65b2e86	starred_actors	metaqa
7023893e3c89aa65e66cef82ec59ad66	91821a55775d9b073576338abe8d64b6	starred_actors	metaqa
7023893e3c89aa65e66cef82ec59ad66	f7d20655311ef84c9d7ef3f9b74375ea	release_year	metaqa
7023893e3c89aa65e66cef82ec59ad66	d56be450be997445f8a3636db317dea3	has_tags	metaqa
7023893e3c89aa65e66cef82ec59ad66	7aeec3fe08e701059d9605ca9f86a7d0	has_tags	metaqa
7023893e3c89aa65e66cef82ec59ad66	11321efdfc3361455c48511d61eedb36	has_tags	metaqa
7023893e3c89aa65e66cef82ec59ad66	1eee05b15c5b3a19559be44a605cca65	has_tags	metaqa
7023893e3c89aa65e66cef82ec59ad66	4103dae22cb7b990b0223ac0ea0fff62	has_tags	metaqa
7023893e3c89aa65e66cef82ec59ad66	7a9c33a9225f2f0dd934d01d108de8ff	has_tags	metaqa
7023893e3c89aa65e66cef82ec59ad66	a15927425fcd2e8af32db53eec8cdabb	has_tags	metaqa
ed2fe515b8aa6dfae93880d152e8ed59	87c81de89eebcbb85bc191b6da82e803	directed_by	metaqa
ed2fe515b8aa6dfae93880d152e8ed59	337bbc66b68cf829074523c95a3aa7b2	written_by	metaqa
ed2fe515b8aa6dfae93880d152e8ed59	b95c8d4abfc503b32faf0dafa0b1e0c2	starred_actors	metaqa
ed2fe515b8aa6dfae93880d152e8ed59	e3736c2978876a52e265310bf4be639d	starred_actors	metaqa
ed2fe515b8aa6dfae93880d152e8ed59	8b7094f3123b8a9c7b6b20fe9e845b94	starred_actors	metaqa
ed2fe515b8aa6dfae93880d152e8ed59	39a679577bd97d4c36be572f1d57c67a	starred_actors	metaqa
ed2fe515b8aa6dfae93880d152e8ed59	daae5881d47fe260e4519366219842e1	release_year	metaqa
ed2fe515b8aa6dfae93880d152e8ed59	50e2674bd903a3f29b4ac3bc1ad86a21	in_language	metaqa
ed2fe515b8aa6dfae93880d152e8ed59	c4b185711e8dbe564b7420237c6e62f1	has_tags	metaqa
ed2fe515b8aa6dfae93880d152e8ed59	119f6d657bb7a75958a1a1f5fe276a84	has_tags	metaqa
ed2fe515b8aa6dfae93880d152e8ed59	c59aa922476558a6c765bc8159dcd29d	has_tags	metaqa
ed2fe515b8aa6dfae93880d152e8ed59	b54178c6f7c6b81baac12e0609c6a3a1	has_tags	metaqa
9116aa65ed853f63e9b7f3d202c45596	a6b72517603ccae682310550f2480614	directed_by	metaqa
9116aa65ed853f63e9b7f3d202c45596	a6b72517603ccae682310550f2480614	written_by	metaqa
9116aa65ed853f63e9b7f3d202c45596	c57cad0dfd5acbb9df3519d985247942	release_year	metaqa
9116aa65ed853f63e9b7f3d202c45596	dfe6cadf9e3c986d57574c0f54f2ec00	has_genre	metaqa
9116aa65ed853f63e9b7f3d202c45596	2955cb3c62aeb615fa65217308002bc5	has_genre	metaqa
3a25f21c0974308c79a72620320a3333	67a66f38773a899351a59e38065d7f72	written_by	metaqa
3a25f21c0974308c79a72620320a3333	38644b77104fc455158b9238cefe2d43	written_by	metaqa
3a25f21c0974308c79a72620320a3333	f074f6962ae1cee35cf213097fe2b0c0	written_by	metaqa
490fbcf893bcd3077718fe6bd28346d9	ec86b29f093aaa132efeafcfbb7f10d2	directed_by	metaqa
490fbcf893bcd3077718fe6bd28346d9	ec86b29f093aaa132efeafcfbb7f10d2	written_by	metaqa
490fbcf893bcd3077718fe6bd28346d9	ec86b29f093aaa132efeafcfbb7f10d2	starred_actors	metaqa
490fbcf893bcd3077718fe6bd28346d9	a7f49e027a20696967efe47ac94cb1cf	release_year	metaqa
490fbcf893bcd3077718fe6bd28346d9	39b28b2cd6c97e3665f88f651b2801c0	has_tags	metaqa
03fd3dfe83ce02783fb9c5801621db3a	7608cc334299b37f12b1a75677a9131f	directed_by	metaqa
03fd3dfe83ce02783fb9c5801621db3a	7f4cd98247a035e07b9b2b217b9e20f1	written_by	metaqa
03fd3dfe83ce02783fb9c5801621db3a	cdccdcf1a94bb9cca1092b476aab4a15	starred_actors	metaqa
03fd3dfe83ce02783fb9c5801621db3a	c0358a34b1c9f890561149d351827223	starred_actors	metaqa
03fd3dfe83ce02783fb9c5801621db3a	830edb8b0ae8e1e84951e79ac3c7cddf	starred_actors	metaqa
03fd3dfe83ce02783fb9c5801621db3a	0ffb6ff5d1f3fb5b03c8305bfb9d6691	starred_actors	metaqa
03fd3dfe83ce02783fb9c5801621db3a	d3b60ecde70a5e2b4833bf4e4659109d	release_year	metaqa
03fd3dfe83ce02783fb9c5801621db3a	75d886942bea41d3fe4cecd93f369349	has_genre	metaqa
03fd3dfe83ce02783fb9c5801621db3a	9c930e776361d67eae3d4b1ab2bc1ce7	has_genre	metaqa
03fd3dfe83ce02783fb9c5801621db3a	111d68c492ddbb3f33f8ee08b6f853d4	has_tags	metaqa
03fd3dfe83ce02783fb9c5801621db3a	228303043c4d3737ffe750db0943474d	has_tags	metaqa
caa19c874185aa1099cac944d883f5bb	539d41beded9e82db4cf097b821caaa5	directed_by	metaqa
caa19c874185aa1099cac944d883f5bb	539d41beded9e82db4cf097b821caaa5	written_by	metaqa
caa19c874185aa1099cac944d883f5bb	8a48709dfd2982541370818c5dc95eeb	starred_actors	metaqa
caa19c874185aa1099cac944d883f5bb	e8f309d0f6ae2bfc2b1d21f453fb4c28	starred_actors	metaqa
caa19c874185aa1099cac944d883f5bb	d6c3b5fc0c91d0cac45a98c8b2f81f56	starred_actors	metaqa
caa19c874185aa1099cac944d883f5bb	9287cb222622a2be3a64c4d3aa0901ba	release_year	metaqa
caa19c874185aa1099cac944d883f5bb	a21e42b04adfb32b4949409fd7615c6f	in_language	metaqa
caa19c874185aa1099cac944d883f5bb	eba518aaa46a4bc0ef3eaffc2a0863e0	has_genre	metaqa
caa19c874185aa1099cac944d883f5bb	bdd51101b2e77ecd27d2ffa9103637bc	has_tags	metaqa
caa19c874185aa1099cac944d883f5bb	8d1c6a121cfa5025d7855b23698aaba6	has_tags	metaqa
caa19c874185aa1099cac944d883f5bb	1f26b47e82158a578984b48d846b6987	has_tags	metaqa
caa19c874185aa1099cac944d883f5bb	65b979514530396605ebbd1e9b6a0cb7	has_tags	metaqa
19aab9fb697c33a48b339805cd1bab93	21443033e86c332c122cab7dda944850	directed_by	metaqa
19aab9fb697c33a48b339805cd1bab93	97808758548c3b2a7a60a3fc97c1d610	release_year	metaqa
19aab9fb697c33a48b339805cd1bab93	7feab36e606b1235f0423d551c73eee3	has_tags	metaqa
19aab9fb697c33a48b339805cd1bab93	ac9711aefaa59223096b8df8633c4b4e	has_tags	metaqa
19aab9fb697c33a48b339805cd1bab93	471946f2ac36631df66a0ffe17f78556	has_tags	metaqa
6b8cc958789c15c3a98d1301fc2392f7	16f4279df91737eef2e80a605c148548	directed_by	metaqa
6b8cc958789c15c3a98d1301fc2392f7	f71c1695c18df56aee209f4cc2afd27e	written_by	metaqa
6b8cc958789c15c3a98d1301fc2392f7	8ecc08b37a5107ecd2ba3baf65921490	starred_actors	metaqa
6b8cc958789c15c3a98d1301fc2392f7	b7f7c249995d12508a65078b56b6b06c	starred_actors	metaqa
6b8cc958789c15c3a98d1301fc2392f7	6a0d9916103b9006be5113b18e175ba6	release_year	metaqa
6b8cc958789c15c3a98d1301fc2392f7	eba518aaa46a4bc0ef3eaffc2a0863e0	has_genre	metaqa
6b8cc958789c15c3a98d1301fc2392f7	07b051c09e599aad3d72685af9e66861	has_genre	metaqa
80a98a7fca9769f4fab8a254eb533eaf	d622a23271ba56c076b65e1cfc8fba0a	directed_by	metaqa
80a98a7fca9769f4fab8a254eb533eaf	d622a23271ba56c076b65e1cfc8fba0a	written_by	metaqa
80a98a7fca9769f4fab8a254eb533eaf	cd6f7accfe4a262859329b5ccc682a1f	starred_actors	metaqa
80a98a7fca9769f4fab8a254eb533eaf	0d859d9b122b3b1d796c955f9b06be47	starred_actors	metaqa
80a98a7fca9769f4fab8a254eb533eaf	e491e105d487d764c2725d92b95f8ea5	starred_actors	metaqa
80a98a7fca9769f4fab8a254eb533eaf	e97237d948ce0f6cf8e8557a2b049f34	release_year	metaqa
80a98a7fca9769f4fab8a254eb533eaf	dfe6cadf9e3c986d57574c0f54f2ec00	has_genre	metaqa
c38baf662b47688348bf2246d1e25ad4	aef25439866702b8f81f4da3eec1cb2f	directed_by	metaqa
c38baf662b47688348bf2246d1e25ad4	2e813a5aca8ab9903be8aa7d21c779e8	written_by	metaqa
c38baf662b47688348bf2246d1e25ad4	6b8dc37d9b2516d7cc28619b51b0585e	starred_actors	metaqa
c38baf662b47688348bf2246d1e25ad4	71896e46f072247e95db453955c9ec44	starred_actors	metaqa
c38baf662b47688348bf2246d1e25ad4	d3b72851ac9836358916a069dbc94ff7	release_year	metaqa
c38baf662b47688348bf2246d1e25ad4	eba518aaa46a4bc0ef3eaffc2a0863e0	has_genre	metaqa
c38baf662b47688348bf2246d1e25ad4	8a095bf32dfcbd0b87a172df1dd4aa4a	has_genre	metaqa
c38baf662b47688348bf2246d1e25ad4	d6fbd99efd73c9cc35c82222dcdddd9d	has_tags	metaqa
c38baf662b47688348bf2246d1e25ad4	f7d972611555ba9ac337826148d200bd	has_tags	metaqa
c38baf662b47688348bf2246d1e25ad4	7e8387b1e2aeddeedf4f24c15a2f8216	has_tags	metaqa
c38baf662b47688348bf2246d1e25ad4	b907145e82d0ca3e66eb0acdc5d830dc	has_tags	metaqa
c38baf662b47688348bf2246d1e25ad4	e83556776ad57c6b4975f3f3039d777f	has_tags	metaqa
c38baf662b47688348bf2246d1e25ad4	70e6239acec5fb9788c424de4e738d38	has_tags	metaqa
c38baf662b47688348bf2246d1e25ad4	7b000a60a5fb22e2fb45b75c84f9c042	has_tags	metaqa
c04dc5d3966f90707dc33b1c0b04f0e6	349a32ea2ab47e94ea3dff2ded73f680	directed_by	metaqa
c04dc5d3966f90707dc33b1c0b04f0e6	d0c863c9207976e5cfa351c4405d7ce3	directed_by	metaqa
c04dc5d3966f90707dc33b1c0b04f0e6	d0c863c9207976e5cfa351c4405d7ce3	written_by	metaqa
c04dc5d3966f90707dc33b1c0b04f0e6	349a32ea2ab47e94ea3dff2ded73f680	written_by	metaqa
c04dc5d3966f90707dc33b1c0b04f0e6	e46d94c7b0b9d0c5ecd73f2a808127c3	starred_actors	metaqa
c04dc5d3966f90707dc33b1c0b04f0e6	f90415ada86ce67f76ec0f5d5c30f78d	release_year	metaqa
c04dc5d3966f90707dc33b1c0b04f0e6	75d886942bea41d3fe4cecd93f369349	has_genre	metaqa
c04dc5d3966f90707dc33b1c0b04f0e6	949b184a9764e514f686104cf99e9cfa	has_tags	metaqa
c04dc5d3966f90707dc33b1c0b04f0e6	d0ff277ff0054c8b1e7599f4725eb600	has_tags	metaqa
c04dc5d3966f90707dc33b1c0b04f0e6	6d20979444c8ae2f4fba1c22d9dfeb4d	has_tags	metaqa
c04dc5d3966f90707dc33b1c0b04f0e6	da369205732034b6d8bf865b0daeb44f	has_tags	metaqa
7e0651115e217449d7abca21578e5a61	4e55075dae212fd4fc7a4d62fbcf2bc2	directed_by	metaqa
7e0651115e217449d7abca21578e5a61	330fe7254815af93ec86c9210277c243	starred_actors	metaqa
7e0651115e217449d7abca21578e5a61	6b170a4763cc841d63667f8daf88f2e7	starred_actors	metaqa
7e0651115e217449d7abca21578e5a61	a3b0084754bb91328b7658d56aceb215	release_year	metaqa
7e0651115e217449d7abca21578e5a61	75d886942bea41d3fe4cecd93f369349	has_genre	metaqa
3c005fab61591787036a9cb1e98c62a0	c764408d4c8e4d0878249075b98b5237	directed_by	metaqa
3c005fab61591787036a9cb1e98c62a0	c764408d4c8e4d0878249075b98b5237	written_by	metaqa
3c005fab61591787036a9cb1e98c62a0	836e75f5c51b3dafcfe9e9a13455cb54	written_by	metaqa
3c005fab61591787036a9cb1e98c62a0	836e75f5c51b3dafcfe9e9a13455cb54	starred_actors	metaqa
3c005fab61591787036a9cb1e98c62a0	591be0bc67445644744dd866e2cd0b5e	starred_actors	metaqa
3c005fab61591787036a9cb1e98c62a0	94f8b7c3828c0351c43fc1185533513f	release_year	metaqa
3c005fab61591787036a9cb1e98c62a0	f76b05bc3373e6bf87e02060700b6f07	in_language	metaqa
3c005fab61591787036a9cb1e98c62a0	c1790c4a68bd409d8f3cc7ef59de7f60	has_tags	metaqa
3c005fab61591787036a9cb1e98c62a0	1990fac381834b0282b7975593b83efd	has_tags	metaqa
d75e7e8ca13569b0c576cd4e483489f8	65d3e6e4bbc0158de4552d8123c03547	directed_by	metaqa
d75e7e8ca13569b0c576cd4e483489f8	65d3e6e4bbc0158de4552d8123c03547	written_by	metaqa
d75e7e8ca13569b0c576cd4e483489f8	dc961441c9527b289f2b632ff18b7961	release_year	metaqa
d75e7e8ca13569b0c576cd4e483489f8	0b202860c9c599965721e981a13bdcc1	in_language	metaqa
2bcf059d1099688e670ef7b74021b762	bdd14b9c5693dbc1033e1000332fae2b	directed_by	metaqa
2bcf059d1099688e670ef7b74021b762	e3f738c1e57313848092a7a6f893af3f	written_by	metaqa
2bcf059d1099688e670ef7b74021b762	743a3bd62e71928c2fe61694ca992848	starred_actors	metaqa
2bcf059d1099688e670ef7b74021b762	846d88d0405b613c3b83ca280eb08ecc	starred_actors	metaqa
2bcf059d1099688e670ef7b74021b762	f5aeefc3ad95afec01944daccdae041d	release_year	metaqa
2bcf059d1099688e670ef7b74021b762	8a095bf32dfcbd0b87a172df1dd4aa4a	has_genre	metaqa
2bcf059d1099688e670ef7b74021b762	8db41686362a0e9b42b8308b05276679	has_tags	metaqa
2bcf059d1099688e670ef7b74021b762	4a75a5de4c692faf4e48b86a6ddb24e5	has_tags	metaqa
2bcf059d1099688e670ef7b74021b762	e6d0825906bee1b69fc89c8599535079	has_tags	metaqa
2bcf059d1099688e670ef7b74021b762	517cf29dc65cae4468e486034f1314cf	has_tags	metaqa
2bcf059d1099688e670ef7b74021b762	0d7d973ada95c261ea5ce2c1ffd69950	has_tags	metaqa
2bcf059d1099688e670ef7b74021b762	76bc6b153f6331471e2435e277255a16	has_tags	metaqa
2bcf059d1099688e670ef7b74021b762	f7fe5b3c359328eff9c2c7d8b7eada4d	has_tags	metaqa
2bcf059d1099688e670ef7b74021b762	9ae9d42b321eafc9c0ab944ec6729737	has_tags	metaqa
2bcf059d1099688e670ef7b74021b762	0280afb310f2d8ae25f1ed1a6765c62b	has_tags	metaqa
3d6ad9e4ff0600c0e34bf7a4e2f2c8ae	8e2bbdf5dce03af3cae8c167c71fc801	directed_by	metaqa
3d6ad9e4ff0600c0e34bf7a4e2f2c8ae	8e2bbdf5dce03af3cae8c167c71fc801	written_by	metaqa
3d6ad9e4ff0600c0e34bf7a4e2f2c8ae	751362e8ba8cfdb304e6a7b606b8e5af	starred_actors	metaqa
3d6ad9e4ff0600c0e34bf7a4e2f2c8ae	1f38c0d9b467b9729588fdbabf681fdb	starred_actors	metaqa
3d6ad9e4ff0600c0e34bf7a4e2f2c8ae	7b38b851f501c2ee87b5f09f7a47e2e6	starred_actors	metaqa
3d6ad9e4ff0600c0e34bf7a4e2f2c8ae	0904e87360b612f003e8ccb9b0238747	starred_actors	metaqa
